Date,US Dollar,Pound Sterling,Euro,Japanese Yen
09-May-23,82.0231,103.6083,90.1762,60.86
08-May-23,81.7606,103.4746,90.298,60.7
04-May-23,81.7353,102.7827,90.5355,60.9
03-May-23,81.8552,102.229,90.211,60.17
02-May-23,81.7625,102.1955,89.8494,59.42
28-Apr-23,81.7829,102.0274,90.0871,60.36
27-Apr-23,81.6526,101.8349,90.2621,61.03
26-Apr-23,81.9155,101.8679,90.1125,61.25
25-Apr-23,81.8994,102.2776,90.5223,61.05
24-Apr-23,82.0495,101.9367,90.1133,61.12
21-Apr-23,82.1542,102.1034,90.0618,61.39
20-Apr-23,82.1635,102.2421,90.1191,61.06
19-Apr-23,82.1202,101.9604,89.9391,60.98
18-Apr-23,82.0734,101.7705,89.7702,61.07
17-Apr-23,81.9456,101.7469,90.0402,61.16
13-Apr-23,81.9755,102.3705,90.0561,61.49
12-Apr-23,82.0712,102.0134,89.6398,61.35
11-Apr-23,82.0881,101.9003,89.4016,61.56
10-Apr-23,81.9105,101.6411,89.2966,61.8
06-Apr-23,81.9753,102.0806,89.3411,62.42
05-Apr-23,82.1892,102.6061,90.0109,62.49
03-Apr-23,82.3867,101.2412,89.0496,61.62
31-Mar-23,82.2169,101.8728,89.6076,61.8
29-Mar-23,82.3603,101.4306,89.1709,62.45
28-Mar-23,82.2068,101.2536,88.8968,62.85
27-Mar-23,82.3558,100.6761,88.5786,62.76
24-Mar-23,82.2378,100.9836,89.0624,63.13
23-Mar-23,82.159,101.2725,89.6262,62.87
21-Mar-23,82.6799,101.2812,88.5237,62.89
20-Mar-23,82.503,100.4672,88.0109,62.73
17-Mar-23,82.4663,100.2477,87.809,62.03
16-Mar-23,82.6841,99.8063,87.6672,62.22
15-Mar-23,82.4955,100.2485,88.5452,61.22
14-Mar-23,82.3619,100.1845,88.1047,61.64
13-Mar-23,81.9132,99.2215,87.8393,60.94
10-Mar-23,82.0147,97.7927,86.8366,59.98
09-Mar-23,81.9159,97.1086,86.4213,59.92
08-Mar-23,82.089,97.0642,86.4769,59.61
06-Mar-23,81.7448,98.3161,86.9688,60.18
03-Mar-23,82.2643,98.5208,87.3241,60.27
02-Mar-23,82.5555,98.9532,87.8302,60.4
01-Mar-23,82.5467,99.4732,87.4995,60.55
28-Feb-23,82.6816,99.601,87.5471,60.68
27-Feb-23,82.9145,99.0121,87.4085,60.84
24-Feb-23,82.7432,99.4937,87.7045,61.49
23-Feb-23,82.7628,99.8517,87.9178,61.4
22-Feb-23,82.8434,100.2803,88.2818,61.43
21-Feb-23,82.7562,99.5579,88.3202,61.58
20-Feb-23,82.6902,99.5739,88.4102,61.67
17-Feb-23,82.8085,98.854,88.058,61.45
16-Feb-23,82.6414,99.4936,88.4494,61.71
15-Feb-23,82.8621,100.5869,88.7276,62.18
14-Feb-23,82.7163,100.4303,88.8081,62.67
13-Feb-23,82.7046,99.7241,88.3109,62.57
10-Feb-23,82.5787,99.9615,88.5668,62.76
09-Feb-23,82.6103,99.8918,88.7014,62.91
08-Feb-23,82.6746,99.6152,88.7561,63.01
07-Feb-23,82.6959,99.6706,88.8204,62.57
06-Feb-23,82.454,99.4901,89.0069,62.58
03-Feb-23,82.2296,100.4813,89.5985,63.94
02-Feb-23,81.9536,101.534,90.2555,63.68
01-Feb-23,81.8494,100.839,88.9938,62.84
31-Jan-23,81.7387,100.8983,88.5982,62.77
30-Jan-23,81.6552,101.1915,88.7331,63.04
24-Jan-23,81.602,101.0951,88.7841,62.71
23-Jan-23,81.2757,100.8978,88.5401,62.49
20-Jan-23,81.2196,100.5352,87.9884,62.92
19-Jan-23,81.3577,100.4062,87.8848,63.63
18-Jan-23,81.648,100.3361,88.0574,62.38
17-Jan-23,81.7727,99.7649,88.5626,63.52
16-Jan-23,81.3719,99.7272,88.346,63.76
13-Jan-23,81.4328,99.2764,88.2628,63.1
12-Jan-23,81.7187,99.2425,87.9566,62.06
11-Jan-23,81.7029,99.439,87.8551,61.74
10-Jan-23,82.2108,100.0555,88.2829,62.35
09-Jan-23,82.3662,100.0387,87.9528,62.47
06-Jan-23,82.6348,98.4731,86.9235,61.63
05-Jan-23,82.6973,99.6238,87.7992,62.49
04-Jan-23,82.9052,99.3829,87.6546,63.41
03-Jan-23,82.7817,99.9131,88.2508,63.78
02-Jan-23,82.6287,99.7576,88.3753,63.11
30-Dec-22,82.7862,99.7436,88.1496,62.45
29-Dec-22,82.8346,99.7213,88.004,62
28-Dec-22,82.9183,99.7679,88.2986,61.9
27-Dec-22,82.7936,100.0958,88.2276,62.33
26-Dec-22,82.7373,99.897,87.9415,62.39
23-Dec-22,82.8685,99.7654,87.9025,62.46
22-Dec-22,82.6679,100.247,88.0226,62.72
21-Dec-22,82.7736,100.6693,87.8443,62.65
20-Dec-22,82.7902,100.4466,87.746,62.3
19-Dec-22,82.6405,100.6473,87.767,60.76
16-Dec-22,82.8184,101.1903,88.2629,60.35
15-Dec-22,82.4822,102.2306,87.9046,60.8
14-Dec-22,82.517,102.0295,87.7695,60.91
13-Dec-22,82.7154,101.6302,87.2835,60.13
12-Dec-22,82.6425,101.0272,86.8854,60.31
09-Dec-22,82.2092,100.8241,86.9313,60.41
08-Dec-22,82.2844,100.4045,86.5171,60.17
07-Dec-22,82.5391,100.0088,86.282,59.93
06-Dec-22,82.28,100.2,86.2558,59.94
05-Dec-22,81.5855,100.584,86.2718,60.62
02-Dec-22,81.1771,99.3099,85.4643,60.07
01-Dec-22,81.1512,98.167,84.7467,59.49
30-Nov-22,81.597,97.7543,84.4507,58.95
29-Nov-22,81.7121,98.0665,84.8248,58.96
28-Nov-22,81.7545,98.688,84.7881,59.13
25-Nov-22,81.5289,98.6576,84.8732,58.79
24-Nov-22,81.7655,98.842,85.3125,58.86
23-Nov-22,81.8165,97.2635,84.4924,57.88
22-Nov-22,81.7742,96.8828,83.8611,57.66
21-Nov-22,81.7732,96.7731,84.0819,58.18
18-Nov-22,81.6975,97.2271,84.7078,58.42
17-Nov-22,81.6335,97.1945,84.7726,58.53
16-Nov-22,81.3354,96.5836,84.4115,58.17
15-Nov-22,81.428,95.8929,84.1309,58.02
14-Nov-22,81.2332,95.5059,83.7455,58.27
11-Nov-22,80.6483,94.4929,82.4661,56.96
10-Nov-22,81.7421,93.1827,82.0069,55.91
09-Nov-22,81.48,93.9817,81.9759,55.89
07-Nov-22,82.2112,93.1327,81.7579,55.84
04-Nov-22,82.5287,92.5928,80.7191,55.78
03-Nov-22,82.8835,94.4369,81.3645,56.16
02-Nov-22,82.765,95.2156,81.7856,56.16
01-Nov-22,82.7126,95.4382,82.1435,55.93
31-Oct-22,82.3934,95.5351,81.9232,55.74
28-Oct-22,82.4092,95.1129,82.1405,56.25
27-Oct-22,82.3889,95.6228,82.9063,56.57
25-Oct-22,82.7626,93.4075,81.6988,55.58
21-Oct-22,82.8619,92.6606,80.9251,55.09
20-Oct-22,83.2042,93.3618,81.4192,55.49
19-Oct-22,82.3735,93.0974,81.0121,55.16
18-Oct-22,82.2279,93.3627,81.0153,55.23
17-Oct-22,82.4047,92.9976,80.2935,55.42
14-Oct-22,82.3877,93.3277,80.6845,55.89
13-Oct-22,82.4013,91.2001,79.921,56.11
12-Oct-22,82.2411,90.4126,79.9718,56.25
11-Oct-22,82.3901,90.8252,79.7855,56.51
10-Oct-22,82.4028,91.3254,80.1554,56.7
07-Oct-22,82.4,91.6942,80.546,56.82
06-Oct-22,81.7044,92.5221,80.9603,56.53
04-Oct-22,81.4267,92.4714,80.2677,56.22
03-Oct-22,81.7417,91.8106,80.2409,56.41
30-Sep-22,81.5522,90.7703,80.1093,56.44
29-Sep-22,81.8633,88.2115,79.0952,56.59
28-Sep-22,81.9005,87.4681,78.3444,56.6
27-Sep-22,81.372,87.93,78.5837,56.39
26-Sep-22,81.575,86.6153,78.7095,56.71
23-Sep-22,80.9165,90.9156,79.5064,56.91
22-Sep-22,80.7246,90.6387,79.2608,55.57
21-Sep-22,79.9226,90.823,79.4079,55.61
20-Sep-22,79.6778,91.1647,79.9498,55.58
19-Sep-22,79.6657,90.8258,79.5244,55.59
16-Sep-22,79.818,91.232,79.7164,55.6
15-Sep-22,79.583,91.6186,79.2726,55.41
14-Sep-22,79.5837,91.4024,79.3391,55.4
13-Sep-22,79.064,92.6809,80.2268,55.62
12-Sep-22,79.6776,92.5742,80.3671,55.56
09-Sep-22,79.6358,92.3467,80.1832,55.72
08-Sep-22,79.6712,91.7483,79.7551,55.49
07-Sep-22,79.922,91.7291,79.07,55.46
06-Sep-22,79.8893,92.4569,79.549,56.59
05-Sep-22,79.8936,91.5671,79.0483,56.9
02-Sep-22,79.7888,92.072,79.5292,56.85
01-Sep-22,79.397,92.0121,79.5494,56.96
30-Aug-22,79.7194,93.3546,79.712,57.54
29-Aug-22,80.0906,93.4801,79.6085,57.71
26-Aug-22,79.9097,94.3371,79.6236,58.37
25-Aug-22,79.8705,94.6135,79.9962,58.44
24-Aug-22,79.7927,94.2229,79.3352,58.36
23-Aug-22,79.8903,93.828,79.2517,58.16
22-Aug-22,79.8703,94.4259,80.1062,58.26
19-Aug-22,79.7528,94.9819,80.4179,58.51
18-Aug-22,79.6667,95.744,80.9658,58.89
17-Aug-22,79.4335,96.1839,80.768,59.05
12-Aug-22,79.7011,97.2837,82.2175,59.8
11-Aug-22,79.4881,97.0322,81.8452,59.78
10-Aug-22,79.5033,95.9695,81.1522,58.86
08-Aug-22,79.5785,96.1032,81.0279,58.8
05-Aug-22,79.1158,96.0677,80.9149,59.33
04-Aug-22,79.5427,96.6009,80.87,59.29
03-Aug-22,78.8427,95.9847,80.2198,59.17
02-Aug-22,78.6082,96.1667,80.5881,60.04
01-Aug-22,79.169,96.4247,80.8991,59.72
29-Jul-22,79.4203,96.8986,81.1675,59.73
28-Jul-22,79.7434,97.0642,81.5435,58.93
27-Jul-22,79.8967,96.2633,80.979,58.36
26-Jul-22,79.7948,96.2182,81.5636,58.37
25-Jul-22,79.8488,95.5769,81.4458,58.54
22-Jul-22,79.9101,95.5879,81.4572,57.96
21-Jul-22,79.9763,95.9332,81.6889,57.84
20-Jul-22,79.9738,96.0229,81.8415,57.88
19-Jul-22,79.9478,95.7364,81.1939,57.97
18-Jul-22,79.8958,95.0446,80.6607,57.8
15-Jul-22,79.8797,94.4034,80.0134,57.53
14-Jul-22,79.871,94.6131,80.0078,57.61
13-Jul-22,79.6592,94.889,79.9497,58.12
12-Jul-22,79.6401,94.4935,79.8259,57.99
11-Jul-22,79.4098,95.0445,80.4988,57.98
08-Jul-22,79.2499,95.1263,80.5834,58.4
07-Jul-22,79.0235,94.4004,80.6846,58.17
06-Jul-22,79.332,94.6928,81.3766,58.61
05-Jul-22,79.079,95.8,82.5147,58.08
04-Jul-22,78.9866,95.6238,82.3978,58.33
01-Jul-22,79.094,95.9563,82.7392,58.62
30-Jun-22,78.9421,95.9557,82.5803,57.96
29-Jun-22,78.9376,96.2476,82.8408,58.08
28-Jun-22,78.6966,96.5807,83.2694,58.08
27-Jun-22,78.289,96.0784,82.6706,57.95
24-Jun-22,78.3308,96.1286,82.5633,58.12
23-Jun-22,78.2662,95.8453,82.6872,57.63
22-Jun-22,78.2115,95.6657,82.0981,57.34
21-Jun-22,78.0861,95.6784,82.1289,57.8
20-Jun-22,77.996,95.4406,82.1319,57.82
17-Jun-22,78.0875,95.8909,82.1038,58.23
16-Jun-22,78.0864,94.7943,81.4275,58.14
15-Jun-22,78.0755,93.9456,81.8096,57.96
14-Jun-22,78.0015,94.9866,81.368,57.92
13-Jun-22,78.143,95.8163,81.9439,58.04
10-Jun-22,77.84,97.2341,82.6879,58.14
09-Jun-22,77.787,97.3582,83.342,58.12
08-Jun-22,77.7251,97.701,83.098,58.4
07-Jun-22,77.7239,96.7321,82.9661,58.48
06-Jun-22,77.6718,97.1115,83.2823,59.45
03-Jun-22,77.5994,97.5787,83.4535,59.74
02-Jun-22,77.5883,96.9445,82.7541,59.71
01-Jun-22,77.5554,97.6164,83.082,60.01
31-May-22,77.6641,97.8676,83.4107,60.73
30-May-22,77.5115,98.003,83.4132,60.97
27-May-22,77.6592,98.1069,83.4883,61.21
26-May-22,77.6262,97.5001,82.8277,60.99
25-May-22,77.5137,97.2709,82.9381,61.05
24-May-22,77.6352,97.6366,82.8419,60.8
23-May-22,77.589,97.5268,82.2816,60.72
20-May-22,77.5829,96.8338,82.137,60.69
19-May-22,77.6999,95.9376,81.4264,60.45
18-May-22,77.5716,96.6284,81.6576,60.06
17-May-22,77.651,96.0444,81.2028,60.07
13-May-22,77.3543,94.4584,80.3629,60.09
12-May-22,77.5868,94.6259,81.4537,59.93
11-May-22,77.2641,95.3413,81.4688,59.31
10-May-22,77.3537,95.5839,81.7464,59.32
09-May-22,77.3679,95.0052,81.3106,59.03
06-May-22,76.747,94.7948,80.7118,58.75
05-May-22,76.0887,95.5649,80.7398,58.83
04-May-22,76.4841,95.4318,80.4567,58.76
02-May-22,76.4346,95.9529,80.4189,58.65
29-Apr-22,76.4242,95.7086,80.5807,58.66
28-Apr-22,76.6167,96.0191,80.6003,58.88
27-Apr-22,76.6414,96.4767,81.4509,59.89
26-Apr-22,76.5612,97.538,82.0103,59.88
25-Apr-22,76.7366,97.8535,82.2673,59.8
22-Apr-22,76.3279,99.3041,82.7735,59.65
21-Apr-22,76.2091,99.5296,82.7824,59.48
20-Apr-22,76.4183,99.5766,82.6224,59.39
19-Apr-22,76.2797,99.1423,82.1675,59.48
18-Apr-22,76.3737,99.4829,82.4622,60.31
13-Apr-22,76.2248,99.1466,82.584,60.52
12-Apr-22,76.1127,99.0115,82.6909,60.57
11-Apr-22,75.9627,98.6983,82.6383,60.58
08-Apr-22,75.7811,98.8913,82.3149,61.08
07-Apr-22,75.8029,99.2214,82.8132,61.29
06-Apr-22,75.6016,98.7357,82.2802,61
05-Apr-22,75.3899,98.9462,82.6932,61.51
04-Apr-22,75.5565,99.1508,83.4239,61.57
01-Apr-22,-,-,-,-
31-Mar-22,75.8071,99.5524,84.6599,62.23
30-Mar-22,75.7678,99.4609,84.2391,62.24
29-Mar-22,75.9731,99.5602,83.6099,61.57
28-Mar-22,76.2569,100.2677,83.5821,61.93
25-Mar-22,76.1781,100.68,84.0067,62.54
24-Mar-22,76.3403,100.7142,83.8323,62.84
23-Mar-22,76.1872,101.1766,84.0883,62.91
22-Mar-22,76.3807,100.2792,83.8986,63.45
21-Mar-22,76.1347,100.174,84.0796,63.84
17-Mar-22,75.8935,99.8349,83.6549,63.88
16-Mar-22,76.3482,99.6324,83.7906,64.54
15-Mar-22,76.4879,99.7142,83.9801,64.64
14-Mar-22,76.6086,99.7582,83.6551,65.04
11-Mar-22,76.4359,100.0658,84.0851,65.51
10-Mar-22,76.116,100.3189,84.1838,65.59
09-Mar-22,76.8567,100.8078,83.908,66.39
08-Mar-22,76.8816,100.78,83.4806,66.58
07-Mar-22,76.9239,101.6636,83.7091,66.93
04-Mar-22,76.1246,101.5741,83.9538,65.91
03-Mar-22,75.7111,101.4948,84.0348,65.45
02-Mar-22,75.72,100.6899,84.1007,65.76
28-Feb-22,75.4882,100.9207,84.2614,65.34
25-Feb-22,75.2842,101.0299,84.3785,65.32
24-Feb-22,75.2578,101.6347,84.6414,65.69
23-Feb-22,74.6224,101.4531,84.5253,64.86
22-Feb-22,74.8804,101.7904,84.6298,65.26
21-Feb-22,74.4797,101.4463,84.6636,64.78
18-Feb-22,74.9223,101.9653,85.1627,65.04
17-Feb-22,75.0866,101.9516,85.2568,65.17
16-Feb-22,75.0815,101.7565,85.2776,64.92
15-Feb-22,75.6611,102.376,85.6201,65.6
14-Feb-22,75.5533,102.3067,85.7263,65.47
11-Feb-22,75.3542,101.8985,85.7405,64.91
10-Feb-22,74.9367,101.4103,85.5992,64.78
09-Feb-22,74.818,101.4258,85.4531,64.76
08-Feb-22,74.69,100.9878,85.2786,64.66
04-Feb-22,74.7231,101.5477,85.6098,64.99
03-Feb-22,74.857,101.4627,84.5575,65.35
02-Feb-22,74.8334,101.1947,84.3617,65.22
01-Feb-22,74.5295,100.2501,83.7662,64.81
31-Jan-22,74.9674,100.6332,83.7026,64.92
28-Jan-22,74.9513,100.5157,83.5977,64.95
27-Jan-22,75.1724,100.9315,84.3449,65.54
25-Jan-22,74.7025,100.7035,84.484,65.6
24-Jan-22,74.5788,100.9886,84.4093,65.52
21-Jan-22,74.5343,101.303,84.426,65.48
20-Jan-22,74.3618,101.3422,84.4091,64.97
19-Jan-22,74.5955,101.514,84.5336,65.28
18-Jan-22,74.4115,101.471,84.7944,64.79
17-Jan-22,74.3134,101.6107,84.8188,64.9
14-Jan-22,74.1157,101.788,85.0749,65.17
13-Jan-22,73.9348,101.3478,84.5952,64.5
12-Jan-22,73.9968,100.9588,84.161,64.16
11-Jan-22,73.9319,100.4813,83.8472,64.16
10-Jan-22,74.163,100.7213,84.0232,64.04
07-Jan-22,74.2939,100.6123,83.966,64.08
06-Jan-22,74.4398,100.6838,84.1467,64.25
05-Jan-22,74.484,100.7739,84.1247,64.2
04-Jan-22,74.5717,100.3939,84.2431,64.41
03-Jan-22,74.3115,100.3592,84.3049,64.43
31-Dec-21,74.3025,100.3014,84.045,64.54
30-Dec-21,74.5823,100.5265,84.4321,64.77
29-Dec-21,74.7375,100.3336,84.4798,65.04
28-Dec-21,74.8528,100.5548,84.7803,65.16
27-Dec-21,75.1082,100.6325,84.9819,65.62
24-Dec-21,75.1462,100.6553,85.1331,65.69
23-Dec-21,75.3481,100.5993,85.4216,65.98
22-Dec-21,75.5947,100.1756,85.2109,66.23
21-Dec-21,75.5925,99.902,85.2497,66.45
20-Dec-21,75.9865,100.4699,85.5172,66.97
17-Dec-21,76.1733,101.5487,86.3927,67.07
16-Dec-21,76.2528,101.0202,86.0681,66.77
15-Dec-21,76.0433,100.6925,85.7094,66.87
14-Dec-21,75.8985,100.2908,85.6251,66.8
13-Dec-21,75.706,100.1843,85.4564,66.67
10-Dec-21,75.7189,100.1211,85.5518,66.68
09-Dec-21,75.4992,99.7702,85.5602,66.43
08-Dec-21,75.4733,99.9991,85.2114,66.48
07-Dec-21,75.3532,100.1193,85.0989,66.26
06-Dec-21,75.2978,99.6044,84.964,66.6
03-Dec-21,74.9852,99.6678,84.6888,66.21
02-Dec-21,74.9989,99.656,84.9243,66.33
01-Dec-21,74.9163,99.8554,84.9166,65.96
30-Nov-21,75.0885,99.9863,84.9366,66.34
29-Nov-21,75.091,100.1399,84.7092,66.4
26-Nov-21,74.7148,99.3607,83.8504,65.2
25-Nov-21,74.5068,99.4646,83.5619,64.57
24-Nov-21,74.4063,99.5502,83.6486,64.71
23-Nov-21,74.5042,99.7283,83.7104,64.73
22-Nov-21,74.3836,99.982,83.8645,65.16
18-Nov-21,74.1552,100.0482,83.919,64.91
17-Nov-21,74.3753,99.9659,84.0843,64.76
16-Nov-21,74.4535,99.935,84.6988,65.2
15-Nov-21,74.3548,99.8684,85.1878,65.3
12-Nov-21,74.4694,99.5646,85.2238,65.18
11-Nov-21,74.4749,99.9925,85.5091,65.37
10-Nov-21,74.1659,100.5072,85.8713,65.69
09-Nov-21,73.9191,100.3452,85.7782,65.52
08-Nov-21,74.1106,99.9703,85.7079,65.23
03-Nov-21,74.5684,101.6457,86.3726,65.49
02-Nov-21,74.7616,102.0152,86.7464,65.76
01-Nov-21,74.9298,102.484,86.5994,65.59
29-Oct-21,74.7858,103.1097,87.2616,65.86
28-Oct-21,74.8216,102.8378,86.8275,65.9
27-Oct-21,74.9519,103.1598,86.9302,65.72
26-Oct-21,75.1167,103.4367,87.1754,65.93
25-Oct-21,75.0191,103.2993,87.4173,66.02
22-Oct-21,74.7836,103.1555,87.0137,65.63
21-Oct-21,74.7635,103.2977,87.1359,65.55
20-Oct-21,75.0507,103.4614,87.36,65.55
18-Oct-21,75.3434,103.4314,87.2035,65.93
14-Oct-21,75.3039,103.0213,87.3234,66.33
13-Oct-21,75.4576,102.7074,87.153,66.49
12-Oct-21,75.3424,102.4928,87.1476,66.59
11-Oct-21,75.1283,102.7059,87.0371,66.67
08-Oct-21,74.994,102.0048,86.5981,67.01
07-Oct-21,74.8607,101.6943,86.4995,67.16
06-Oct-21,74.6292,101.5489,86.4331,66.78
05-Oct-21,74.5307,101.3081,86.4263,67.03
04-Oct-21,74.2429,100.563,86.1153,66.89
01-Oct-21,74.2644,99.893,85.9942,66.79
30-Sep-21,74.2551,99.8647,86.1379,66.35
29-Sep-21,74.153,100.461,86.6255,66.52
28-Sep-21,73.7746,101.1258,86.2814,66.33
27-Sep-21,73.6567,100.6499,86.306,66.55
24-Sep-21,73.6935,101.1198,86.469,66.66
23-Sep-21,73.7261,100.6597,86.377,67.11
22-Sep-21,73.8026,100.7602,86.5262,67.36
21-Sep-21,73.5907,100.6721,86.367,67.16
20-Sep-21,73.6459,100.9199,86.2757,67.04
17-Sep-21,73.4927,101.3812,86.521,66.89
16-Sep-21,73.4311,101.5209,86.681,67.18
15-Sep-21,73.6712,101.8121,86.9738,67.25
14-Sep-21,73.6214,101.9759,86.994,66.9
13-Sep-21,73.635,101.769,86.797,66.89
09-Sep-21,73.6887,101.49,87.1266,66.94
08-Sep-21,73.6519,101.3769,87.1533,66.69
07-Sep-21,73.2814,101.3448,86.9914,66.69
06-Sep-21,73.0589,101.1802,86.7448,66.54
03-Sep-21,73.0651,101.0929,86.7911,66.4
02-Sep-21,72.9771,100.5756,86.4195,66.36
01-Sep-21,72.9589,100.3448,86.0682,66.18
31-Aug-21,73.1536,100.951,86.5324,66.6
30-Aug-21,73.5007,101.2085,86.7347,66.96
27-Aug-21,74.1332,101.5674,87.1984,67.4
26-Aug-21,74.2578,102.0639,87.345,67.49
25-Aug-21,74.2992,101.9306,87.2436,67.73
24-Aug-21,74.1379,101.8833,87.0735,67.51
23-Aug-21,74.2765,101.4454,87.0105,67.55
20-Aug-21,74.4275,101.3613,86.9417,67.87
18-Aug-21,74.3002,102.1212,87.0833,67.8
17-Aug-21,74.2856,102.6152,87.403,67.95
13-Aug-21,74.2971,102.5691,87.1931,67.3
12-Aug-21,74.2816,103.0068,87.1997,67.28
11-Aug-21,74.4276,102.9091,87.1686,67.22
10-Aug-21,74.3855,102.9927,87.3201,67.39
09-Aug-21,74.2261,103.0036,87.3166,67.39
06-Aug-21,74.1888,103.2787,87.7327,67.55
05-Aug-21,74.2644,103.0904,87.881,67.69
04-Aug-21,74.1493,103.2816,88.0241,67.95
03-Aug-21,74.2957,103.2106,88.2207,68.08
02-Aug-21,74.4035,103.4531,88.3224,67.85
30-Jul-21,74.3871,103.7269,88.3882,67.89
29-Jul-21,74.2822,103.5108,88.0769,67.66
28-Jul-21,74.435,103.3009,87.9678,67.77
27-Jul-21,74.416,102.7948,87.7791,67.53
26-Jul-21,74.4578,102.3393,87.7019,67.51
23-Jul-21,74.4262,102.3787,87.6076,67.49
22-Jul-21,74.3679,102.1076,87.7219,67.51
20-Jul-21,74.8596,102.2313,88.2031,68.36
19-Jul-21,74.7902,102.8425,88.2719,68.02
16-Jul-21,74.6232,103.1402,88.1081,67.84
15-Jul-21,74.5187,103.2998,88.2227,67.84
14-Jul-21,74.5708,103.2294,87.9488,67.51
13-Jul-21,74.4884,103.4093,88.3522,67.49
12-Jul-21,74.466,103.3906,88.3082,67.57
09-Jul-21,74.6446,102.7478,88.2857,67.79
08-Jul-21,74.6979,102.8754,88.1231,67.77
07-Jul-21,74.7438,103.2302,88.401,67.52
06-Jul-21,74.3289,103.2518,88.3795,67.05
05-Jul-21,74.393,102.9817,88.2604,67.01
02-Jul-21,74.7747,102.8805,88.5323,67.01
01-Jul-21,74.3943,102.7301,88.0819,66.92
30-Jun-21,74.3456,102.9478,88.5035,67.28
29-Jun-21,74.2183,102.9141,88.4504,67.1
28-Jun-21,74.2023,103.1204,88.4996,67.03
25-Jun-21,74.179,103.3002,88.5677,66.92
24-Jun-21,74.2362,103.6417,88.5791,66.97
23-Jun-21,74.3737,103.7188,88.6966,67.1
22-Jun-21,74.13,103.0684,88.2271,67.13
21-Jun-21,74.1522,102.4541,88.0839,67.45
18-Jun-21,74.1442,103.012,88.2583,67.35
17-Jun-21,73.731,103.1212,88.3646,66.6
16-Jun-21,73.3703,103.3841,88.9825,66.63
15-Jun-21,73.2765,103.421,88.9205,66.58
14-Jun-21,73.1893,103.2316,88.5483,66.7
11-Jun-21,72.9844,103.5079,88.9831,66.7
10-Jun-21,72.9947,103.0121,88.8418,66.67
09-Jun-21,72.9769,103.3878,88.9068,66.69
08-Jun-21,72.8419,103.1349,88.7209,66.55
07-Jun-21,72.8087,102.7942,88.5087,66.49
04-Jun-21,73.0266,102.9636,88.4459,66.25
03-Jun-21,73.1197,103.4653,89.1407,66.59
02-Jun-21,73.2088,103.6324,89.4241,66.72
01-Jun-21,72.7714,103.4906,88.9587,66.48
31-May-21,72.5211,102.8678,88.4216,66.08
28-May-21,72.4767,102.7724,88.2307,65.96
27-May-21,72.6404,102.4641,88.5511,66.56
25-May-21,72.8045,103.3106,89.0666,66.97
24-May-21,72.8961,103.201,88.8565,67.03
21-May-21,73.0233,103.6103,89.3075,67.14
20-May-21,73.1168,103.2765,89.1255,67.01
19-May-21,72.967,103.5027,89.3165,66.95
18-May-21,73.0353,103.5728,88.977,66.95
17-May-21,73.2423,103.2682,88.8864,67.06
14-May-21,73.3721,103.0467,88.7568,67.01
12-May-21,73.4389,103.7951,89.1171,67.51
11-May-21,73.4518,103.6757,89.1514,67.44
10-May-21,73.4135,103.2497,89.2498,67.41
07-May-21,73.7443,102.5075,88.8997,67.55
06-May-21,73.9406,102.7917,88.7849,67.63
05-May-21,73.9666,102.7682,88.7964,67.58
04-May-21,73.8546,102.5314,88.8993,67.56
03-May-21,74.1812,102.5006,89.1683,67.7
30-Apr-21,74.0232,103.1592,89.6905,68.02
29-Apr-21,74.0573,103.346,89.8276,68.13
28-Apr-21,74.4042,103.2636,89.783,68.28
27-Apr-21,74.5993,103.5826,90.0329,68.92
26-Apr-21,74.7672,103.9528,90.5087,69.34
23-Apr-21,74.9144,103.8059,90.0876,69.4
22-Apr-21,74.9404,104.4749,90.2467,69.43
20-Apr-21,74.7296,104.5771,90.1458,68.95
19-Apr-21,74.8847,103.7607,89.61,69.01
16-Apr-21,74.5607,102.4449,89.19,68.49
15-Apr-21,75.1699,103.5891,90.0315,69.02
12-Apr-21,74.8525,102.6128,89.0041,68.34
09-Apr-21,74.8899,102.6186,89.0431,68.43
08-Apr-21,74.37,102.3282,88.2836,67.79
07-Apr-21,74.1172,102.1898,88.0097,67.49
06-Apr-21,73.3141,101.9569,86.5991,66.5
05-Apr-21,73.433,101.5319,86.296,66.36
31-Mar-21,73.5047,100.9509,86.099,66.36
30-Mar-21,73.0407,100.5598,85.8494,66.34
26-Mar-21,72.4046,99.6234,85.3129,66.26
25-Mar-21,72.6102,99.3675,85.819,66.63
24-Mar-21,72.6558,99.615,86.023,66.96
23-Mar-21,72.2928,100.0099,86.2169,66.48
22-Mar-21,72.3772,100.2579,86.0493,66.56
19-Mar-21,72.5155,100.943,86.4515,66.64
18-Mar-21,72.5248,101.2688,86.8117,66.61
17-Mar-21,72.5716,100.8673,86.4105,66.52
16-Mar-21,72.4811,100.5221,86.4844,66.4
15-Mar-21,72.7097,101.1261,86.7572,66.53
12-Mar-21,72.6845,101.4739,86.8812,66.77
10-Mar-21,72.9737,101.0554,86.6227,67.02
09-Mar-21,73.1181,101.2305,86.7264,66.99
08-Mar-21,73.0023,100.9247,86.9117,67.33
05-Mar-21,72.7572,101.0103,86.9885,67.27
04-Mar-21,72.7126,101.4753,87.6851,67.88
03-Mar-21,73.0662,101.8747,88.28,68.37
02-Mar-21,73.3507,101.9012,88.2047,68.66
01-Mar-21,73.2948,102.4915,88.5875,68.78
